prescription_id	component_id	bio_resource_id	barcode
TCMFx5454	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx5454	TCMH2554	NPO27260	MF096619
TCMFx5455	TCMH331	NPO11872	KR080441
TCMFx5456	TCMH2090	NPO22309	
TCMFx5456	TCMH305	NPO22033	ITSAP4207-14
TCMFx5456	TCMH1141	NPO8789	ITSAL858-14
TCMFx5456	TCMH421	NPO15462	ITSAF173-14
TCMFx5456	TCMH1753	NPO15315	
TCMFx5457	TCMH606	NPO23577	GBPOL314-13
TCMFx5457	TCMH606	NPO30645	GBPOL314-13
TCMFx5457	TCMH524	NPO16850	ITSAM1588-14
TCMFx5457	TCMH1721	NPO29141	GBVE1679-11
TCMFx5457	TCMH1721	NPO41246	GBVE1679-11
TCMFx5457	TCMH1721	NPO41733	GBVE1679-11
TCMFx5457	TCMH1423	NPO9261	ITSAJ4140-14
TCMFx5457	TCMH1349	NPO19783	ABMC060-05
TCMFx5457	TCMH104	NPO30226	ITSAH2416-14
TCMFx5457	TCMH104	NPO9798	ITSAH2416-14
TCMFx5457	TCMH1768	NPO21891	ITSAO2360-14
TCMFx5457	TCMH1186	NPO17823.1	ITSAO4545-14
TCMFx5457	TCMH1186	NPO17823	ITSAO4545-14
TCMFx5457	TCMH981	NPO24846	ITSAK2981-14
TCMFx5457	TCMH421	NPO15462	ITSAF173-14
TCMFx5457	TCMH1933	NPO18039	
TCMFx5457	TCMH2295	NPO7977	
TCMFx5457	TCMH120	NPO20902	ITSAN4430-14
TCMFx5457	TCMH2551	NPO23518	ITSAM921-14
TCMF5458	TCMH363	NPO20881	ITSAJ4685-14
TCMF5458	TCMH1383	NPO14379	ITSAJ2861-14
TCMF5458	TCMH240	NPO8918	ITSAM917-14
TCMF5458	TCMH120	NPO20902	ITSAN4430-14
TCMF5458	TCMH130	NPO19048	GBVT1123-13, GBVY1693-14
TCMF5458	TCMH2265	NPO22796	GENG1049-15
TCMF5458	TCMH1797	NPO28265.1	ITSAL1073-14
TCMF5458	TCMH1797	NPO10590.1	ITSAL1073-14
TCMF5458	TCMH1797	NPO28265	ITSAL1073-14
TCMF5458	TCMH1797	NPO51539	ITSAL1073-14
TCMF5458	TCMH2077	NPO14992	ITSAN1047-14
TCMF5458	TCMH2077	NPO56307	ITSAN1047-14
TCMF5458	TCMH890	NPO15826	ITSAM1591-14
TCMF5458	TCMH1430	NPO22132	ITSAI3101-14
TCMF5458	TCMH1430	NPO9299.1	ITSAI3101-14
TCMF5458	TCMH1430	NPO9299.2	ITSAI3101-14
TCMF5458	TCMH1430	NPO9299.3	ITSAI3101-14
TCMF5458	TCMH243	NPO19584	
TCMF5458	TCMH224	NPO31384	ITSAJ4756-14
TCMFx5459	TCMH1721	NPO29141	GBVE1679-11
TCMFx5459	TCMH1721	NPO41246	GBVE1679-11
TCMFx5459	TCMH1721	NPO41733	GBVE1679-11
TCMFx5459	TCMH120	NPO20902	ITSAN4430-14
TCMFx5459	TCMH628	NPO7154	ITSAM892-14
TCMFx5459	TCMH1845	NPO30479	
TCMFx5459	TCMH1275	NPO3478	ITSAI3109-14
TCMFx5459	TCMH45	NPO26164	ITSAM881-14
TCMFx5459	TCMH1533	NPO25825	
TCMFx5459	TCMH1533	NPO30603	
TCMFx5459	TCMH214	NPO10494	KY454001
TCMFx5459	TCMH243	NPO19584	
TCMFx5459	TCMH1695	NPO27662	
TCMFx5459	TCMH1307	NPO11035	
TCMFx5459	TCMH1848	NPO12011.1	ITSAH1684-14
TCMFx5459	TCMH1848	NPO12011	ITSAH1684-14
TCMFx5459	TCMH1663	NPO21510	
TCMFx5459	TCMH2486	NPO12126.1	
TCMFx5459	TCMH421	NPO15462	ITSAF173-14
TCMFx5459	TCMH2618	NPO7317.2	ITSAA1279-14
TCMFx5459	TCMH2618	NPO7317	ITSAA1279-14
TCMFx5459	TCMH2618	NPO7317.1	ITSAA1279-14
TCMF5460	TCMH296	NPO16160	
TCMF5460	TCMH27	NPO3730	
TCMF5460	TCMH1063	NPO24124	ITSAP2805-14
TCMF5460	TCMH1090	NPO29007	ITSAJ4546-14
TCMF5460	TCMH2239	NPO6336.1	ITSAI1576-14
TCMF5460	TCMH2239	NPO6336	ITSAI1576-14
TCMF5460	TCMH865	NPO18311	ITSAI2447-14
TCMF5460	TCMH517	NPO22273	ITSAF170-14
TCMF5460	TCMH12	NPO28276	ITSAE2504-14
TCMF5460	TCMH1753	NPO15315	
TCMF5460	TCMH305	NPO22033	ITSAP4207-14
TCMF5460	TCMH211	NPO16087	ITSAN4439-14
TCMF5460	TCMH211	NPO57292	ITSAN4439-14
TCMF5460	TCMH191	NPO31056	HM595443
TCMF5460	TCMH2027	NPO9591	
TCMF5460	TCMH2585	NPO6701	SDH069-14
TCMF5461	TCMH2185	NPO8500	
TCMF5461	TCMH2185	NPO29744	
TCMF5461	TCMH1680	NPO1315	ITSAJ4218-14
TCMF5461	TCMH421	NPO15462	ITSAF173-14
TCMF5461	TCMH305	NPO22033	ITSAP4207-14
TCMF5461	TCMH776	NPO4865	EF450290
TCMF5461	TCMH1518	NPO26327	GBVJ2053-11, GBVJ2052-11
TCMF5461	TCMH2166	NPO6583	
TCMF5461	TCMH118	NPO24758	ITSAK3312-14
TCMF5461	TCMH118	NPO24758.1	ITSAK3312-14
TCMF5461	TCMH120	NPO20902	ITSAN4430-14
TCMF5461	TCMH865	NPO18311	ITSAI2447-14
TCMF5461	TCMH1588	NPO15077	ITSAJ4612-14
TCMF5461	TCMH1181	NPO30745	KX675020
TCMF5461	TCMH426	NPO16741.2	ITSAL4530-14
TCMF5461	TCMH426	NPO14959.1	ITSAL4530-14
TCMF5461	TCMH426	NPO16741	ITSAL4530-14
TCMF5461	TCMH426	NPO16741.1	ITSAL4530-14
TCMF5461	TCMH1063	NPO24124	ITSAP2805-14
TCMF5461	TCMH517	NPO22273	ITSAF170-14
TCMF5461	TCMH296	NPO16160	
TCMF5461	TCMH222	NPO4902	ITSAH2410-14
TCMF5461	TCMH2551	NPO23518	ITSAM921-14
TCMF5461	TCMH512	NPO20705	
TCMF5461	TCMH2066	NPO17691	ITSAJ4584-14
TCMF5461	TCMH1741	NPO5241	GENG137-13, GBVH1657-11
TCMF5461	TCMH486	NPO3987	GBVI185-11
TCMF5461	TCMH1803	NPO11820	ITSAD521-14
TCMF5461	TCMH1533	NPO25825	
TCMF5461	TCMH1533	NPO30603	
TCMF5461	TCMH243	NPO19584	
TCMF5461	TCMH1742	NPO31458	GQ255631
TCMFx5462	TCMH327	NPO11872	KR080437
TCMFx5462	TCMH981	NPO24846	ITSAK2981-14
TCMFx5462	TCMH243	NPO19584	
TCMFx5462	TCMH1966	NPO8101	ITSAH4578-14
TCMFx5462	TCMH1597	NPO18340	ITSAM2109-14
TCMFx5462	TCMH623	NPO29861	ITSAH2410-14
TCMFx5462	TCMH2507	NPO31054	AY362429
TCMF5463	TCMH2090	NPO22309	
TCMF5463	TCMH695	NPO14112	ITSAM939-14
TCMF5463	TCMH2581	NPO30648	KC573871
TCMF5463	TCMH130	NPO19048	GBVT1123-13, GBVY1693-14
TCMF5463	TCMH120	NPO20902	ITSAN4430-14
TCMF5463	TCMH606	NPO23577	GBPOL314-13
TCMF5463	TCMH606	NPO30645	GBPOL314-13
TCMF5463	TCMH104	NPO30226	ITSAH2416-14
TCMF5463	TCMH104	NPO9798	ITSAH2416-14
TCMF5463	TCMH305	NPO22033	ITSAP4207-14
TCMF5463	TCMH628	NPO7154	ITSAM892-14
TCMF5463	TCMH243	NPO19584	
TCMF5463	TCMH1903	NPO20553	ITSAO3969-14
TCMFx5464	TCMH2134	NPO7132	CPBOL4081-11
TCMFx5464	TCMH938	NPO20846	ITSAN2377-14
TCMFx5464	TCMH90	NPO23628.1	ITSAP888-14
TCMFx5464	TCMH90	NPO23628	ITSAP888-14
TCMFx5464	TCMH2473	NPO23548	ITSAN1807-14
TCMFx5464	TCMH728	NPO29463	ITSAJ4146-14
TCMFx5465	TCMH986	NPO28877	ITSAP4211-14
TCMFx5465	TCMH130	NPO19048	GBVT1123-13, GBVY1693-14
TCMFx5465	TCMH243	NPO19584	
TCMFx5465	TCMH404	NPO23372	
TCMFx5465	TCMH1903	NPO20553	ITSAO3969-14
TCMFx5465	TCMH1219	NPO4784	
TCMFx5465	TCMH2630	NPO7317.2	ITSAA1279-14
TCMFx5465	TCMH2630	NPO7317	ITSAA1279-14
TCMFx5465	TCMH2630	NPO7317.1	ITSAA1279-14
TCMFx5465	TCMH606	NPO23577	GBPOL314-13
TCMFx5465	TCMH606	NPO30645	GBPOL314-13
TCMF5466	TCMH1721	NPO29141	GBVE1679-11
TCMF5466	TCMH1721	NPO41246	GBVE1679-11
TCMF5466	TCMH1721	NPO41733	GBVE1679-11
TCMF5466	TCMH1349	NPO19783	ABMC060-05
TCMF5466	TCMH193	NPO30150	
TCMF5466	TCMH31	NPO30972	ITSAJ4459-14
TCMF5466	TCMH421	NPO15462	ITSAF173-14
TCMF5466	TCMH524	NPO16850	ITSAM1588-14
TCMF5466	TCMH1588	NPO15077	ITSAJ4612-14
TCMF5466	TCMH606	NPO23577	GBPOL314-13
TCMF5466	TCMH606	NPO30645	GBPOL314-13
TCMF5466	TCMH2149	NPO28669	ITSAP4209-14
TCMF5466	TCMH981	NPO24846	ITSAK2981-14
TCMF5466	TCMH1329	NPO25778	
TCMF5466	TCMH2202	NPO8187	ITSAM2867-14
TCMF5466	TCMH949	NPO24476.1	ITSAM1586-14
TCMF5466	TCMH949	NPO24476	ITSAM1586-14
TCMF5466	TCMH2265	NPO22796	GENG1049-15
TCMF5466	TCMH494	NPO30270	AF291749
TCMFx5467	TCMH1880	NPO2646	GBMA2112-09
TCMFx5467	TCMH2068	NPO26557	
TCMFx5467	TCMH1830	NPO26163	ITSAD1502-14
TCMFx5467	TCMH1059	NPO7635	ITSAJ4675-14
TCMFx5467	TCMH1753	NPO15315	
TCMFx5467	TCMH1508	NPO7730	MH522406
TCMFx5467	TCMH183	NPO17191	GBVK4926-11
TCMFx5467	TCMH2585	NPO6701	SDH069-14
TCMFx5468	TCMH327	NPO11872	KR080437
TCMFx5468	TCMH981	NPO24846	ITSAK2981-14
TCMFx5468	TCMH243	NPO19584	
TCMFx5468	TCMH1966	NPO8101	ITSAH4578-14
TCMFx5468	TCMH1597	NPO18340	ITSAM2109-14
TCMFx5468	TCMH623	NPO29861	ITSAH2410-14
TCMFx5468	TCMH2507	NPO31054	AY362429
TCMFx5469	TCMH2082	NPO8500	
TCMFx5469	TCMH2082	NPO29744	
TCMF5470	TCMH986	NPO28877	ITSAP4211-14
TCMF5470	TCMH2191	NPO28679	ITSAN1052-14
TCMF5470	TCMH2175	NPO24057	
TCMF5470	TCMH628	NPO7154	ITSAM892-14
TCMF5470	TCMH1542	NPO9655	
TCMF5470	TCMH183	NPO17191	GBVK4926-11
TCMF5470	TCMH826	NPO26650.1	
TCMF5470	TCMH826	NPO26650	
TCMF5470	TCMH191	NPO31056	HM595443
TCMFx5472	TCMH972	NPO5649.1	ITSAO4469-14
TCMFx5472	TCMH972	NPO5649	ITSAO4469-14
TCMFx5472	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMFx5472	TCMH2641	NPO52183	ITSAJ4473-14
TCMFx5472	TCMH2641	NPO9518	ITSAJ4473-14
TCMFx5472	TCMH986	NPO28877	ITSAP4211-14
TCMFx5472	TCMH1937	NPO24859	
TCMFx5472	TCMH2532	NPO25209	ITSAF2298-14
TCMFx5472	TCMH363	NPO20881	ITSAJ4685-14
TCMFx5472	TCMH949	NPO24476.1	ITSAM1586-14
TCMFx5472	TCMH949	NPO24476	ITSAM1586-14
TCMFx5472	TCMH183	NPO17191	GBVK4926-11
TCMFx5472	TCMH1533	NPO25825	
TCMFx5472	TCMH1533	NPO30603	
TCMFx5473	TCMH2090	NPO22309	
TCMFx5473	TCMH2195	NPO24428	
TCMFx5473	TCMH761	NPO31458	GQ255631
TCMFx5473	TCMH1798	NPO28265.1	ITSAL1073-14
TCMFx5473	TCMH1798	NPO10590.1	ITSAL1073-14
TCMFx5473	TCMH1798	NPO28265	ITSAL1073-14
TCMFx5473	TCMH1798	NPO51539	ITSAL1073-14
TCMFx5473	TCMH1398	NPO18176	ITSAM882-14
TCMFx5473	TCMH2166	NPO6583	
TCMFx5473	TCMH58	NPO30602	GBVT1136-13, GBVA2048-11
TCMFx5473	TCMH296	NPO16160	
TCMFx5473	TCMH222	NPO4902	ITSAH2410-14
TCMFx5473	TCMH562	NPO16755	ITSAE3225-14
TCMFx5473	TCMH170	NPO31560	GBVU109-13, GBVT4961-13
TCMFx5473	TCMH188	NPO31056	HM595443
TCMFx5473	TCMH517	NPO22273	ITSAF170-14
TCMFx5473	TCMH421	NPO15462	ITSAF173-14
TCMFx5473	TCMH289	NPO2775	ITSAF2788-14
TCMFx5473	TCMH695	NPO14112	ITSAM939-14
TCMFx5473	TCMH1141	NPO8789	ITSAL858-14
TCMFx5473	TCMH1673	NPO22686	ITSAO2245-14
TCMFx5473	TCMH305	NPO22033	ITSAP4207-14
TCMFx5473	TCMH2334	NPO17206	ITSAC1509-14
TCMFx5473	TCMH565	NPO12773	ITSAG893-14
TCMFx5473	TCMH1059	NPO7635	ITSAJ4675-14
TCMFx5473	TCMH865	NPO18311	ITSAI2447-14
TCMFx5473	TCMH2239	NPO6336.1	ITSAI1576-14
TCMFx5473	TCMH2239	NPO6336	ITSAI1576-14
TCMFx5473	TCMH670	NPO18951	ITSAP3226-14
TCMFx5473	TCMH193	NPO30150	
TCMFx5473	TCMH1665	NPO30526	JF755946
TCMFx5473	TCMH1753	NPO15315	
TCMFx5473	TCMH1508	NPO7730	MH522406
TCMFx5473	TCMH486	NPO3987	GBVI185-11
TCMFx5473	TCMH183	NPO17191	GBVK4926-11
TCMFx5474	TCMH252	NPO20427	GBVY1925-14, GBVP2327-14
TCMFx5474	TCMH2333	NPO31390	
TCMFx5474	TCMH385	NPO10994	ITSAG360-14
TCMFx5474	TCMH1620	NPO40959	
TCMFx5474	TCMH1620	NPO28364	
TCMFx5474	TCMH305	NPO22033	ITSAP4207-14
TCMFx5474	TCMH421	NPO15462	ITSAF173-14
TCMFx5474	TCMH104	NPO30226	ITSAH2416-14
TCMFx5474	TCMH104	NPO9798	ITSAH2416-14
TCMFx5474	TCMH1966	NPO8101	ITSAH4578-14
TCMFx5475	TCMH877	NPO15392	GBVE1679-11
TCMFx5475	TCMH2265	NPO22796	GENG1049-15
TCMFx5475	TCMH421	NPO15462	ITSAF173-14
TCMFx5475	TCMH104	NPO30226	ITSAH2416-14
TCMFx5475	TCMH104	NPO9798	ITSAH2416-14
TCMFx5475	TCMH606	NPO23577	GBPOL314-13
TCMFx5475	TCMH606	NPO30645	GBPOL314-13
TCMFx5475	TCMH1513	NPO29741	
TCMFx5475	TCMH120	NPO20902	ITSAN4430-14
TCMFx5475	TCMH305	NPO22033	ITSAP4207-14
TCMFx5475	TCMH670	NPO18951	ITSAP3226-14
TCMFx5475	TCMH118	NPO24758	ITSAK3312-14
TCMFx5475	TCMH118	NPO24758.1	ITSAK3312-14
TCMFx5475	TCMH2376	NPO827	
TCMFx5475	TCMH110	NPO30641	
TCMFx5475	TCMH249	NPO29756	KU879012
TCMFx5475	TCMH1508	NPO7730	MH522406
TCMFx5475	TCMH1742	NPO31458	GQ255631
TCMFx5476	TCMH1127	NPO1515	ITSAI3881-14
TCMFx5476	TCMH1272	NPO21387	ITSAJ4444-14
TCMFx5476	TCMH1141	NPO8789	ITSAL858-14
TCMFx5476	TCMH396	NPO5939	
TCMFx5476	TCMH420	NPO13056	GBVY2724-14, GBVT2442-13
TCMFx5476	TCMH1562	NPO10449	ITSAI1776-14
TCMFx5476	TCMH1339	NPO31185	KT695247
TCMFx5476	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx5476	TCMH628	NPO7154	ITSAM892-14
TCMFx5476	TCMH191	NPO31056	HM595443
TCMFx5477	TCMH1766	NPO17458	ITSAJ4240-14
TCMFx5477	TCMH544	NPO12870	ITSAN2146-14
TCMFx5477	TCMH421	NPO15462	ITSAF173-14
TCMFx5477	TCMH258	NPO19352.1	GBVX7902-15
TCMFx5477	TCMH258	NPO19352	GBVX7902-15
TCMFx5477	TCMH258	NPO50741	GBVX7902-15
TCMFx5477	TCMH2376	NPO827	
TCMFx5477	TCMH182	NPO29649	ITSAA732-14
TCMFx5477	TCMH182	NPO3912	ITSAA732-14
TCMFx5477	TCMH243	NPO19584	
TCMFx5477	TCMH1695	NPO27662	
TCMFx5477	TCMH2618	NPO7317.2	ITSAA1279-14
TCMFx5477	TCMH2618	NPO7317	ITSAA1279-14
TCMFx5477	TCMH2618	NPO7317.1	ITSAA1279-14
TCMFx5477	TCMH2630	NPO7317.2	ITSAA1279-14
TCMFx5477	TCMH2630	NPO7317	ITSAA1279-14
TCMFx5477	TCMH2630	NPO7317.1	ITSAA1279-14
TCMFx5477	TCMH2188	NPO882	
TCMFx5477	TCMH1848	NPO12011.1	ITSAH1684-14
TCMFx5477	TCMH1848	NPO12011	ITSAH1684-14
TCMFx5477	TCMH1059	NPO7635	ITSAJ4675-14
TCMFx5477	TCMH1533	NPO25825	
TCMFx5477	TCMH1533	NPO30603	
TCMFx5477	TCMH2216	NPO19935	
TCMFx5477	TCMH2216	NPO30823	
TCMFx5477	TCMH1938	NPO29775	GENG1719-16
TCMFx5477	TCMH1257	NPO27386	
TCMFx5477	TCMH1662	NPO17039	
TCMFx5477	TCMH1662	NPO31062	
TCMFx5477	TCMH1240	NPO7539	ITSAD4259-14
TCMFx5477	TCMH1588	NPO15077	ITSAJ4612-14
TCMFx5477	TCMH1307	NPO11035	
TCMFx5477	TCMH363	NPO20881	ITSAJ4685-14
TCMFx5477	TCMH1450	NPO19355	
TCMFx5477	TCMH357	NPO5949	
TCMF5478	TCMH104	NPO30226	ITSAH2416-14
TCMF5478	TCMH104	NPO9798	ITSAH2416-14
TCMF5478	TCMH228	NPO29401	ITSAM2218-14
TCMF5478	TCMH2265	NPO22796	GENG1049-15
TCMF5478	TCMH1533	NPO25825	
TCMF5478	TCMH1533	NPO30603	
TCMF5478	TCMH1518	NPO26327	GBVJ2053-11, GBVJ2052-11
TCMF5478	TCMH1673	NPO22686	ITSAO2245-14
TCMF5478	TCMH562	NPO16755	ITSAE3225-14
TCMF5478	TCMH517	NPO22273	ITSAF170-14
TCMF5478	TCMH1665	NPO30526	JF755946
TCMF5478	TCMH447	NPO11871	AF163728
TCMF5478	TCMH1680	NPO1315	ITSAJ4218-14
TCMF5478	TCMH776	NPO4865	EF450290
TCMF5478	TCMH1588	NPO15077	ITSAJ4612-14
TCMF5478	TCMH2334	NPO17206	ITSAC1509-14
TCMF5478	TCMH1398	NPO18176	ITSAM882-14
TCMF5478	TCMH1753	NPO15315	
TCMF5478	TCMH1508	NPO7730	MH522406
TCMF5478	TCMH305	NPO22033	ITSAP4207-14
TCMF5478	TCMH421	NPO15462	ITSAF173-14
TCMF5478	TCMH2376	NPO827	
TCMF5478	TCMH211	NPO16087	ITSAN4439-14
TCMF5478	TCMH211	NPO57292	ITSAN4439-14
TCMF5478	TCMH890	NPO15826	ITSAM1591-14
TCMF5478	TCMH524	NPO16850	ITSAM1588-14
TCMF5478	TCMH628	NPO7154	ITSAM892-14
TCMF5478	TCMH1405	NPO28245	PPBI045-16
TCMFx5479	TCMH1525	NPO30109	BCMOL364-12
TCMFx5479	TCMH1525	NPO9869	BCMOL364-12
TCMFx5480	TCMH628	NPO7154	ITSAM892-14
TCMFx5480	TCMH805	NPO357	
TCMFx5482	TCMH1721	NPO29141	GBVE1679-11
TCMFx5482	TCMH1721	NPO41246	GBVE1679-11
TCMFx5482	TCMH1721	NPO41733	GBVE1679-11
TCMFx5482	TCMH1299	NPO25269	MGEN736-15
TCMFx5482	TCMH981	NPO24846	ITSAK2981-14
TCMF5483	TCMH1997	NPO17393	GBMA0080-06
TCMF5483	TCMH972	NPO5649.1	ITSAO4469-14
TCMF5483	TCMH972	NPO5649	ITSAO4469-14
TCMF5483	TCMH986	NPO28877	ITSAP4211-14
TCMF5483	TCMH718	NPO18443	GBVE2055-11
TCMF5483	TCMH381	NPO31050	KJ765825
TCMF5483	TCMH451	NPO8101	ITSAH4578-14
TCMF5483	TCMH677	NPO30303	ITSAJ4206-14
TCMF5483	TCMH2343	NPO4802	ITSAO4295-14
TCMF5483	TCMH258	NPO19352.1	GBVX7902-15
TCMF5483	TCMH258	NPO19352	GBVX7902-15
TCMF5483	TCMH258	NPO50741	GBVX7902-15
TCMF5483	TCMH2086	NPO21707	ITSAO4359-14
TCMF5483	TCMH228	NPO29401	ITSAM2218-14
TCMF5483	TCMH396	NPO5939	
TCMF5483	TCMH1656	NPO15394	ITSAN4164-14
TCMF5483	TCMH1656	NPO31058	ITSAN4164-14
TCMF5483	TCMH2225	NPO8845	
TCMF5483	TCMH1080	NPO29808	ITSAJ4293-14
TCMF5483	TCMH2596	NPO12556	
TCMF5483	TCMH1562	NPO10449	ITSAI1776-14
TCMF5483	TCMH1294	NPO2831	
TCMFx5484	TCMH877	NPO15392	GBVE1679-11
TCMFx5484	TCMH819	NPO31520	ITSAL419-14
TCMF5485	TCMH1127	NPO1515	ITSAI3881-14
TCMF5485	TCMH365	NPO20881	ITSAJ4685-14
TCMF5485	TCMH300	NPO3578	ITSAO3492-14
TCMF5485	TCMH1633	NPO26785	ITSAG679-14
TCMF5485	TCMH2605	NPO28283	
TCMF5485	TCMH628	NPO7154	ITSAM892-14
TCMF5485	TCMH2642	NPO9518.1	ITSAJ4473-14
TCMF5485	TCMH2642	NPO52183	ITSAJ4473-14
TCMF5485	TCMH2642	NPO9518	ITSAJ4473-14
TCMF5486	TCMH363	NPO20881	ITSAJ4685-14
TCMF5486	TCMH1695	NPO27662	
TCMF5486	TCMH182	NPO29649	ITSAA732-14
TCMF5486	TCMH182	NPO3912	ITSAA732-14
TCMF5486	TCMH211	NPO16087	ITSAN4439-14
TCMF5486	TCMH211	NPO57292	ITSAN4439-14
TCMF5486	TCMH243	NPO19584	
TCMF5486	TCMH2265	NPO22796	GENG1049-15
TCMF5486	TCMH305	NPO22033	ITSAP4207-14
TCMF5486	TCMH890	NPO15826	ITSAM1591-14
TCMF5486	TCMH1430	NPO22132	ITSAI3101-14
TCMF5486	TCMH1430	NPO9299.1	ITSAI3101-14
TCMF5486	TCMH1430	NPO9299.2	ITSAI3101-14
TCMF5486	TCMH1430	NPO9299.3	ITSAI3101-14
TCMF5486	TCMH1240	NPO7539	ITSAD4259-14
TCMF5486	TCMH1848	NPO12011.1	ITSAH1684-14
TCMF5486	TCMH1848	NPO12011	ITSAH1684-14
TCMF5486	TCMH2630	NPO7317.2	ITSAA1279-14
TCMF5486	TCMH2630	NPO7317	ITSAA1279-14
TCMF5486	TCMH2630	NPO7317.1	ITSAA1279-14
TCMF5486	TCMH1766	NPO17458	ITSAJ4240-14
TCMF5486	TCMH1307	NPO11035	
TCMF5486	TCMH544	NPO12870	ITSAN2146-14
TCMF5486	TCMH1662	NPO17039	
TCMF5486	TCMH1662	NPO31062	
TCMF5486	TCMH1533	NPO25825	
TCMF5486	TCMH1533	NPO30603	
TCMF5486	TCMH2618	NPO7317.2	ITSAA1279-14
TCMF5486	TCMH2618	NPO7317	ITSAA1279-14
TCMF5486	TCMH2618	NPO7317.1	ITSAA1279-14
TCMF5486	TCMH2188	NPO882	
TCMFx5487	TCMH981	NPO24846	ITSAK2981-14
TCMFx5487	TCMH407	NPO5743	ITSAH2408-14
TCMFx5487	TCMH606	NPO23577	GBPOL314-13
TCMFx5487	TCMH606	NPO30645	GBPOL314-13
TCMFx5487	TCMH2581	NPO30648	KC573871
TCMFx5487	TCMH2473	NPO23548	ITSAN1807-14
TCMFx5487	TCMH623	NPO29861	ITSAH2410-14
TCMFx5487	TCMH2056	NPO27018	ITSAO3649-14
TCMFx5487	TCMH1845	NPO30479	
TCMF5488	TCMH407	NPO5743	ITSAH2408-14
TCMF5488	TCMH421	NPO15462	ITSAF173-14
TCMF5488	TCMH426	NPO16741.2	ITSAL4530-14
TCMF5488	TCMH426	NPO14959.1	ITSAL4530-14
TCMF5488	TCMH426	NPO16741	ITSAL4530-14
TCMF5488	TCMH426	NPO16741.1	ITSAL4530-14
TCMF5488	TCMH1920	NPO8666	ITSAI4409-14
TCMF5488	TCMH606	NPO23577	GBPOL314-13
TCMF5488	TCMH606	NPO30645	GBPOL314-13
TCMF5488	TCMH2202	NPO8187	ITSAM2867-14
TCMF5488	TCMH1423	NPO9261	ITSAJ4140-14
TCMF5488	TCMH2084	NPO11694	ITSAJ4142-14
TCMF5488	TCMH451	NPO8101	ITSAH4578-14
TCMF5488	TCMH2343	NPO4802	ITSAO4295-14
TCMF5488	TCMH1080	NPO29808	ITSAJ4293-14
TCMF5488	TCMH2554	NPO27260	MF096619
TCMF5488	TCMH628	NPO7154	ITSAM892-14
TCMF5488	TCMH2052	NPO5986.2	ITSAM943-14
TCMFx5489	TCMH1467	NPO15316	ITSAG4984-14
TCMFx5490	TCMH2225	NPO8845	
TCMFx5490	TCMH1127	NPO1515	ITSAI3881-14
TCMFx5490	TCMH1272	NPO21387	ITSAJ4444-14
TCMFx5490	TCMH1562	NPO10449	ITSAI1776-14
TCMFx5490	TCMH235	NPO10465	
TCMFx5490	TCMH188	NPO31056	HM595443
TCMFx5490	TCMH1797	NPO28265.1	ITSAL1073-14
TCMFx5490	TCMH1797	NPO10590.1	ITSAL1073-14
TCMFx5490	TCMH1797	NPO28265	ITSAL1073-14
TCMFx5490	TCMH1797	NPO51539	ITSAL1073-14
TCMFx5490	TCMH562	NPO16755	ITSAE3225-14
TCMFx5490	TCMH1398	NPO18176	ITSAM882-14
TCMFx5490	TCMH1665	NPO30526	JF755946
TCMFx5490	TCMH404	NPO23372	
TCMFx5490	TCMH925	NPO4109	
TCMFx5490	TCMH1219	NPO4784	
TCMFx5490	TCMH273	NPO1279	ITSAP3764-14
TCMFx5490	TCMH606	NPO23577	GBPOL314-13
TCMFx5490	TCMH606	NPO30645	GBPOL314-13
TCMFx5490	TCMH258	NPO19352.1	GBVX7902-15
TCMFx5490	TCMH258	NPO19352	GBVX7902-15
TCMFx5490	TCMH258	NPO50741	GBVX7902-15
TCMFx5490	TCMH420	NPO13056	GBVY2724-14, GBVT2442-13
TCMFx5490	TCMH628	NPO7154	ITSAM892-14
TCMFx5490	TCMH1294	NPO2831	
TCMFx5490	TCMH1880	NPO2646	GBMA2112-09
TCMFx5490	TCMH183	NPO17191	GBVK4926-11
TCMF5491	TCMH1127	NPO1515	ITSAI3881-14
TCMF5491	TCMH365	NPO20881	ITSAJ4685-14
TCMF5491	TCMH300	NPO3578	ITSAO3492-14
TCMF5491	TCMH1633	NPO26785	ITSAG679-14
TCMF5491	TCMH2605	NPO28283	
TCMF5491	TCMH628	NPO7154	ITSAM892-14
TCMF5491	TCMH2642	NPO9518.1	ITSAJ4473-14
TCMF5491	TCMH2642	NPO52183	ITSAJ4473-14
TCMF5491	TCMH2642	NPO9518	ITSAJ4473-14
TCMFx5492	TCMH2205	NPO8187	ITSAM2867-14
TCMF5493	TCMH62	NPO1475.2	ITSAO2415-14
TCMF5493	TCMH62	NPO1475	ITSAO2415-14
TCMF5493	TCMH62	NPO1475.1	ITSAO2415-14
TCMF5493	TCMH2532	NPO25209	ITSAF2298-14
TCMF5493	TCMH1525	NPO30109	BCMOL364-12
TCMF5493	TCMH1525	NPO9869	BCMOL364-12
TCMF5493	TCMH628	NPO7154	ITSAM892-14
TCMF5493	TCMH2265	NPO22796	GENG1049-15
TCMF5493	TCMH2202	NPO8187	ITSAM2867-14
TCMF5493	TCMH143	NPO12181	ITSAK2640-14
